code,name,iqc_id,name
1.08.004.066,面贴/操作面贴/怡和分体机/F1M555/F1M525,,
1.08.004.067,面贴/操作面贴/怡和分体机/F1M515,,
1.08.004.068,面贴/操作面贴/HD分体机即热式/H5101Y,,
1.08.004.069,面贴/遥控器面贴/INAX/CEIX7137-DZBGYP000,,
1.08.004.070,面贴/遥控器面贴/美标/7137,,
1.08.004.071,面贴/大操作面贴/安华分体机储热式/anK1012,,
1.08.004.072,面贴/遥控器面贴/安华分体机即热式/anK1013,,
1.08.004.073,面贴/DW操作面贴FM100,,
1.08.004.074,面贴/操作面贴/HD/HDH1002TW,,
1.08.004.075,操作面贴/HD/(HD1281H英文),,
1.08.004.076,面贴/操作面贴/MOEN分体机/SW2201,,
1.08.004.077,操作面贴/MOEN分体机/SW2221,,
1.08.004.078,小操作面贴/MOEN/SW2202(F1K535),,
1.08.004.079,操作面贴/美标分体机/7501,4091,黄萍
1.08.004.080,操作面贴/美标分体机/7601,4091,黄萍
1.08.004.081,操作面贴/HD/HT1-F,4091,黄萍
1.08.004.082,遥控器面贴(F1A604英文)/怡和,,
1.08.004.083,操作面贴/HD/HD1261H(和品颐居),4091,黄萍
1.08.004.084,操作面贴/美标/7601,,
1.08.004.085,操作面贴/美标/7501,,
1.08.004.086,操作面贴/安华/N7,,
1.08.004.087,遥控器面贴/吉事多/GP-0735和GP-0736,,
1.08.004.088,遥控器面贴/怡和/中水箱/YA系列,,
1.08.004.089,操作面贴(英文)/SANIWISE（FIM555/FIM525）,,
1.08.004.090,操作面贴/MI,,
1.08.004.091,操作面贴/ELLAI/E-202006,,
1.08.004.092,操作面贴/MI/ZNMTG01ZM,4091,黄萍
1.08.004.093,操作面贴(英文)/SANIWISE（FIM515）,,
1.08.004.094,小操作面贴(空白)/安华/样机F1K,,
1.08.004.095,大操作面贴/安华/N5,,
1.08.004.096,大操作面贴/吉事多/GP-1000,,
1.08.004.097,操作面贴/藤信/TS-55 ,4091,黄萍
1.08.004.098,操作面贴(Control Panel)/COTTO/C9206,4091,黄萍
1.08.004.099,面贴/操作面贴/惠达/HDH1002普及版,,
1.08.004.100,面贴/操作面贴/惠达/HDH1002舒适版,,
1.08.004.101,操作面贴/Luxelet E850,,
1.08.004.102,操作面贴/MI/日文,,
1.08.004.103,操作面贴/傲基/C200e,,
1.08.004.104,面贴/法恩莎分体机/（FGB018舒适版）,,
1.08.004.105,面贴/法恩莎分体机/（FGB018豪华版）,,
1.08.004.106,面贴/台湾亨力/T5,,
1.08.004.107,面贴/京造分体机/JZF1M525,,
1.08.004.108,面贴/怡和/M100,,
1.08.004.109,面贴/台湾亨力/T5,,
1.08.004.110,面贴/怡和分体机/F1M555/F1M525  ,,
1.08.004.111,面贴/摩恩/SW2221(F1M525)/新刀模,,
1.08.004.112,面贴/惠达/HDH1002TW/新刀模,,
1.08.004.113,面贴/惠达/HDH1002普及版/新刀模,,
1.08.004.114,面贴/惠达/HDH1002舒适版/新刀模,,
1.08.004.115,面贴/鹰卫浴/BS-100(F1M525外观不同)/新刀模,,
1.08.004.116,操作面贴/台湾潔品/HE-9525,,
1.08.004.117,面贴/台湾名品/LF-6521,,
1.08.004.118,面贴/鹰卫浴/BS-100,,
1.08.004.119,操作面贴/美标分体机/7501 ,,
1.08.004.120,操作面贴/美标分体机/7601 ,,
1.08.004.121,面贴/惠达/HDH1003TW,,
1.08.004.122,面贴/惠达/HDH1003TW-S,,
1.08.004.123,操作面贴(新刀模)/惠达/HT1-F ,,
1.08.004.124,面贴/遥控器面贴/惠达/三功能遥控器(1122-2),,
1.08.004.125,面贴/遥控器面贴/惠达/四功能遥控器(1122-3),,
1.08.004.126,操作面贴(新刀模)/惠达/HDH1002普及版,,
1.08.004.127,操作面贴(新刀模)/惠达/HDH1002舒适版,,
1.08.004.128,操作面贴(新刀模)/惠达/HDH1002TW,,
1.08.004.129,面贴/京造/F1M525/操作面贴,,
1.08.004.130,面贴/京造过滤器/目的地外箱标签,,
1.08.004.131,操作面贴/京造FIM525尺寸偏小新刀模/上盖扶手板尺寸偏小专用,,
1.08.004.132,操作面贴/法恩莎FGB1018尺寸偏小新刀模/上盖扶手板尺寸偏小专用,,
1.08.005.001,警示标贴,,
1.08.005.002,警示标贴/一体机\美加华\维可陶\宝路(不带广),,
1.08.005.003,功能标贴,,
1.08.005.004,主控板PCB示意图,,
1.08.005.005,停用-阻尼PCB示意图,,
1.08.005.006,过滤器清洗示意图,,
1.08.005.007,条形码(出厂编号)/一式五联,,
1.08.005.008,遥控接收胶贴/YA系列 3M 4920,,
1.08.005.009,遥控接收胶贴/YF系列 3M 4920,,
1.08.005.010,停用-过滤器本体标贴,,
1.08.005.011,停用-过滤器本体标贴,,
1.08.005.012,停用-过滤器本体标贴,,
1.08.005.013,过滤器本体标贴/138*20 过滤器,,
1.08.005.014,停用-过滤器本体标贴,,
1.08.005.015,主控板PCB示意图/新的,,
1.08.005.016,纸箱贴,,
1.08.005.017,纸箱贴,,
1.08.005.018,纸箱贴,,
1.08.005.019,纸箱贴,,
1.08.005.020,功能标贴,,
1.08.005.021,3M胶/9495 55*0.01,4091,黄萍
1.08.005.022,遥控接收标贴/PET透明,,
1.08.005.023,感应标贴/PET透明,,
1.08.005.024,PCB插座示意图/F1A604,4091,黄萍
1.08.005.025,警示标贴/F1A604,,
1.08.005.026,警示标贴,,
1.08.005.027,3M胶助粘剂,,
1.08.005.028,3M胶/9495  0.21*0.004,4091,黄萍
1.08.005.029,感应标贴/中文,4091,黄萍
1.08.005.030,过滤器本体标贴,,
1.08.005.031,警示标贴,,
1.08.005.032,过滤器本体标贴,,
1.08.005.033,纸箱贴,,
1.08.005.034,除臭商标/TYPE-E,,
1.08.005.035,警示标贴/TYPE-E,,
1.08.005.036,条形码标贴,,
1.08.005.037,条形码标贴,,
1.08.005.038,条形码标贴,,
1.08.005.039,条形码标贴,,
1.08.005.040,条形码标贴,,
1.08.005.041,条形码标贴,,
1.08.005.042,参数不干胶标贴,,
1.08.005.043,参数不干胶标贴,,
1.08.005.044,参数不干胶标贴,,
1.08.005.045,参数不干胶标贴,,
1.08.005.046,参数不干胶标贴,,
1.08.005.047,参数不干胶标贴,,
1.08.005.048,serial number标贴/美标(7115)（内部打印）,,
1.08.005.049,serial number标贴/美标(7125) （内部打印）,,
1.08.005.050,serial number标贴/美标(7132)（内部打印）,,
1.08.005.051,serial number标贴/美标(7136) （内部打印）,,
1.08.005.052,serial number标贴/美标(7137)（内部打印）,,
1.08.005.053,serial number标贴/美标(7138)（内部打印）,,
1.08.005.054,条形码标贴/HD1660WH A1版,,
1.08.005.055,警示标贴/HD分体机(PP适用)白底,,
1.08.005.056,条形码标帖/HD1680WH A1版,,
1.08.005.057,感应标贴/中文(无烘干),,
1.08.005.058,警示标贴/HD分体机(ABS适用),,
1.08.005.059,锁定柄标贴/TYPE-E,,
1.08.005.060,电池盒胶贴,,
1.08.005.061,条形码标贴/和成,,
1.08.005.062,警示标贴/和成分体机,,
1.08.005.063,警示标贴/YG无水箱,,
1.08.005.064,主控板PCB示意图/无水箱,4091,黄萍
1.08.005.065,遥控器标贴/无水箱,,
1.08.005.0650,遥控对码/激光镭雕35mm*25mm,,
1.08.005.066,停电冲水标贴/无水箱,4091,黄萍
1.08.005.067,YH黑胶贴,4091,黄萍
1.08.005.068,警示标贴/HDE1115,,
1.08.005.069,触摸放水标贴/HDE1115,,
1.08.005.070,参数不干胶标贴/HDE1115,,
1.08.005.071,3M胶/33m*8mm*0.4mm,,
1.08.005.072,条形码标贴/7301,,
1.08.005.073,参数不干胶标贴/7301,,
1.08.005.074,即时加热标贴/7301,,
1.08.005.075,serial number标贴/美标(7301)（内部打印）,,
1.08.005.076,外包装箱标签/YING BS-51LD,,
1.08.005.077,外包装箱标签/YING BS-51HD,,
1.08.005.078,外包装箱标签/GP/GP-0715,,
1.08.005.079,警示标贴/无水箱中性,,
1.08.005.080,外包装箱标签/GP/GP-0716,,
1.08.005.081,条形码标贴/7139,,
1.08.005.082,参数不干胶标贴/7139,,
1.08.005.083,serial number标贴/美标(7139)（内部打印）,,
1.08.005.084,外包装箱标签/BS-51LB,,
1.08.005.085,外包装箱标签/BS-51HB,,
1.08.005.086,外包装箱标签/H-1696,,
1.08.005.087,"警示标贴/通用(白底,120*222)",,
1.08.005.088,外包装箱标签/GC-ZN073,,
1.08.005.090,除臭标贴/HD,,
1.08.005.091,参数不干胶标贴/HD1261H (42mmx34mm),,
1.08.005.0910,停用-参数不干胶标贴(小)/HD1261H,,
1.08.005.092,参数不干胶标贴/HD1263H  (由大变小),,
1.08.005.0920,停用-参数不干胶标贴(小)/HD1263H,,
1.08.005.0922,标贴类/泰国COTTO/C9205/参数不干胶标贴,,
1.08.005.0923,标贴类/泰国COTTO/C9208/参数不干胶标贴,,
1.08.005.0924,三年有限担保白底不干胶/卡丽/说明书上,,
1.08.005.0925,单体机纸箱标签(内部打印)/安华/i20T,,
1.08.005.0926,单体机纸箱标签(内部打印)/安华/i20F,,
1.08.005.0927,单体机纸箱标签(内部打印)/安华/i20Y,,
1.08.005.0928,铭牌/惠达/HDE3008T,,
1.08.005.0929,单体机纸箱标签(内部打印)/惠达/HDE3008T,,
1.08.005.093,条形码标贴/HD1261H  A1版,,
1.08.005.0930,标贴类/怡和/零水压/DA90P/出厂编号,,
1.08.005.0931,标贴类/怡和/零水压/DA90/出厂编号,,
1.08.005.0932,标贴类/怡和/零水压/DB80/出厂编号,,
1.08.005.0933,标贴类/怡和/零水压/DB60/出厂编号,,
1.08.005.0934,标贴类/怡和/零水压/DC70/出厂编号,,
1.08.005.0935,标贴类/怡和/零水压/警示标贴/DA90P/DA90,,
1.08.005.0936,标贴类/怡和/零水压/警示标贴/DB80/DB60,,
1.08.005.0937,标贴类/怡和/零水压/警示标贴/DC70,,
1.08.005.0938,标贴类/怡和/零水压/落座感应点,,
1.08.005.0939,产品外包装箱标签/心智微/XZW,,
1.08.005.094,条形码标贴/HD1263H   A1版,,
1.08.005.0940,单体机纸箱标签/法恩莎/(F11英文出口),,
1.08.005.0941,标贴类/停电冲水标贴/NARTO K81,,
1.08.005.0942,标贴类/怡和连体坐便器/中国水效标识/305孔距,,
1.08.005.0943,标贴类/怡和连体坐便器/中国水效标识/400孔距,,
1.08.005.0944,产品外包装箱标签/地凡斯/D-FM135,,
1.08.005.0945,脚踢冲水标贴/万枫国际酒店/T60,,
1.08.005.0946,参数不干胶标贴/高斯/TB-803(F1M535）,,
1.08.005.0947,生产批次标签(条形码)(内部打印)/nk/100172985 ,,
1.08.005.0948,标贴类/NARTO/N60/Z60/停电冲水标贴,,
1.08.005.0949,标贴类/梵云优尚/VCC61/参数不干胶标贴,,
1.08.005.095,条形码标贴/苏州美标(7115),,
1.08.005.0950,标贴类/梵云优尚/VCC61/产品外包装箱标签,,
1.08.005.0951,标贴类/京造/圆形透明封口不干胶标贴,,
1.08.005.0952,主控板插座示意图/高斯/TB-803,,
1.08.005.0953,单体机纸箱标签(内部打印)/法恩莎/F17,,
1.08.005.0954,标贴类/京造/JZF1M525/过滤器位置圆形提示标贴,,
1.08.005.0955,标贴类/梵云优尚/VCC60/银灰商标,,
1.08.005.0956,标贴类/梵云优尚/VCC60/外包装箱标签,,
1.08.005.0957,标贴类/京造/F1M525/参数不干胶标贴,,
1.08.005.0958,标贴类/安华警示标贴,,
1.08.005.0959,单体机纸箱标签(内部打印)/安华/i11T,,
1.08.005.096,条形码标贴/苏州美标(7125),,
1.08.005.0960,单体机纸箱标签(内部打印)/安华/i11F,,
1.08.005.0961,单体机纸箱标签(内部打印)/安华/i11Y,,
1.08.005.0962,警示标贴(禁止烟火标志)(中性不带logo),,
1.08.005.0963,中国水效标识/金牌/RF3128Z-305,,
1.08.005.0964,中国水效标识/金牌/RF3128Z-400,,
1.08.005.0965,出厂编号/金牌/RF3128Z,,
1.08.005.0966,标贴类/加拿大/SANIWISE/K81/铭牌,,
1.08.005.0967,标贴类/加拿大/SANIWISE/K81/警示标贴,,
1.08.005.0968,标贴类/加拿大/SANIWISE/K81/出厂编号,,
1.08.005.0969,标贴类/加拿大/SANIWISE/F1M535/铭牌,,
1.08.005.097,条形码标贴/苏州美标(7132),,
1.08.005.0970,标贴类/加拿大/SANIWISE/F1M535/外箱标签,,
1.08.005.0971,标贴类/加拿大/SANIWISE/F1M535/出厂编号,,
1.08.005.0972,静电感应标贴(烘干改暖风)/卡丽/21044T-WK和21045T-WK,,
1.08.005.0973,主控板示意图/惠达/HDE7001T,,
1.08.005.0974,单体机纸箱标签/惠达/HDE7001T,,
1.08.005.0975,小标贴/针对惠达HDE3008T说明书,,
1.08.005.0976,说明书贴小标贴(针对库存说明书)/杜菲尼/DB1805,,
1.08.005.0977,说明书贴小标贴(针对库存说明书)/杜菲尼/DB1805N,,
1.08.005.098,条形码标贴/苏州美标(7136),,
1.08.005.099,条形码标贴/苏州美标(7137),,
1.08.005.100,条形码标贴/苏州美标(7138),,
1.08.005.101,条形码标贴/苏州美标(7139),,
1.08.005.102,参数不干胶标贴/苏州TYPE-E(7115),,
1.08.005.103,参数不干胶标贴/苏州TYPE-E(7125),,
1.08.005.104,参数不干胶标贴/苏州TYPE-E(7132),,
1.08.005.105,参数不干胶标贴/苏州TYPE-E(7136),,
1.08.005.106,参数不干胶标贴/苏州TYPE-E(7137),,
1.08.005.107,参数不干胶标贴/苏州TYPE-E(7138),,
1.08.005.108,参数不干胶标贴/苏州TYPE-E(7139),,
1.08.005.109,警示标贴,,
1.08.005.110,参数不干胶标贴/92522,,
1.08.005.111,触摸放水标贴,,
1.08.005.112,警示标贴/92522,,
1.08.005.113,主控板示意图/YG英文版,,
1.08.005.114,静电感应标贴/英文,,
1.08.005.115,停电冲水标贴/英文,,
1.08.005.116,遥控器标贴/英文,,
1.08.005.117,停电冲水标贴/YG帝王,,
1.08.005.118,外包装箱标签/BS-50D,,
1.08.005.119,外包装箱标签/BS-50B,,
1.08.005.120,参数不干胶标贴,,
1.08.005.121,参数不干胶标贴,,
1.08.005.122,参数不干胶标贴,,
1.08.005.123,外包装箱标签/GC-ZN074,,
1.08.005.124,外包装箱标签/GC-ZN093,,
1.08.005.125,外包装箱标签/GC-ZN094,,
1.08.005.126,外包装箱标签/GC-ZN113,,
1.08.005.127,外包装箱标签/GC-ZN114,,
1.08.005.128,外包装箱标签/GC-ZN123,,
1.08.005.129,外包装箱标签/GC-ZN124,,
1.08.005.130,外包装箱标签/GP-0718,,
1.08.005.131,外包装箱标签,,
1.08.005.132,装饰条胶贴/F1D,,
1.08.005.133,条形码标贴/苏州美标(7188),,
1.08.005.134,条形码标贴,,
1.08.005.135,参数不干胶标贴/苏州TYPE-E(7188),,
1.08.005.136,参数不干胶标贴/苏州TYPE-E(7288),,
1.08.005.137,serial number标贴/苏州美标(7188）（内部打印）,,
1.08.005.138,serial number标贴/苏州美标(7288)（内部打印）,,
1.08.005.139,装饰条胶贴/YM,,
1.08.005.140,YK主控板PCB示意图/WBY3,4091,黄萍
1.08.005.141,停电冲水标贴/YK,4091,黄萍
1.08.005.142,条形码标贴/苏州美标(7185),,
1.08.005.143,参数不干胶标贴/苏州TYPE-E(7185),,
1.08.005.144,serial number标贴/苏州美标(7185)(内部打印),,
1.08.005.145,遥控对码标贴,,
1.08.005.146,参数不干胶标贴/HDE1118,,
1.08.005.147,环保材料不干胶,,
1.08.005.148,外包装箱标签/BS-009,4091,黄萍
1.08.005.149,外包装箱标签/BS-57D,,
1.08.005.150,外包装箱标签/BS-57B,,
1.08.005.151,温馨提示/YG,,
1.08.005.152,温馨提示/分体机,,
1.08.005.153,沃尔玛条形码标贴/分体机,,
1.08.005.154,遥控接收请勿遮挡标贴,,
1.08.005.155,参数不干胶标贴/HD1281H,,
1.08.005.156,参数不干胶标贴/HD1283H,,
1.08.005.157,条形码标贴/HD1281H   A1版,,
1.08.005.158,条形码条贴/HD1283H  A1版,,
1.08.005.159,条形码(出厂编号)/一式三联,,
1.08.005.160,上盖功能标贴,,
1.08.005.161,温馨提示/多唯,,
1.08.005.162,水泵增压泵纸箱标贴(内部打印),,
1.08.005.163,条形码(出厂编号)/一式七联,,
1.08.005.164,参数不干胶标贴/HD1880WH,,
1.08.005.165,条形码标贴/HD1880WH,,
1.08.005.166,条形码标贴（内部）,,
1.08.005.167,外包装箱标签/K100,,
1.08.005.168,外包装箱标签/K200,,
1.08.005.169,外包装箱标签/F3000-A,,
1.08.005.170,外包装箱标签/F4000-A,,
1.08.005.171,外包装箱标签,,
1.08.005.172,外包装箱标签/F3000-B,,
1.08.005.173,外包装箱标签,,
1.08.005.174,外包装箱标签,,
1.08.005.175,外包装箱标签,,
1.08.005.176,外包装箱标签/F3000-E,,
1.08.005.177,外包装箱标签,,
1.08.005.178,外包装箱标签,,
1.08.005.179,外包装箱标签,,
1.08.005.180,外包装箱标签/F1A603  F131,,
1.08.005.181,外包装箱标签/F1A604  F151,,
1.08.005.182,外包装箱标签/F1B603  F231,,
1.08.005.183,外包装箱标签/F1B604  F251,,
1.08.005.184,外包装箱标签/F1C604  F351,,
1.08.005.185,外包装箱标签/F1D603  F531,,
1.08.005.186,外包装箱标签,,
1.08.005.187,外包装箱标签/F1C603-1  F332,,
1.08.005.188,外包装箱标签/F1K525,,
1.08.005.189,外包装箱标贴/F1K515,,
1.08.005.190,条形码标贴,,
1.08.005.191,条形码标贴,,
1.08.005.192,条形码标贴/HD1670LTH,,
1.08.005.193,条形码标贴/HD1671LTH,,
1.08.005.194,日期不干胶标贴/美标,,
1.08.005.195,警示标语/美标,,
1.08.005.196,标贴类/条形码/出厂编号/1式6联,,
1.08.005.197,参数不干胶标贴/惠达/HDH1101G/分体机,4091,黄萍
1.08.005.198,产品外包装箱标签/惠达/HDH1101G/分体机,4091,黄萍
1.08.005.199,标贴类/参数不干胶标贴/惠达/HDE3001G,4091,黄萍
1.08.005.200,logo/怡和无水箱/BH5-YK1603-6(K66),,
1.08.005.201,标贴类/银灰商标/GP储热式/GP-1000,4091,黄萍
1.08.005.202,标贴类/产品外包装箱标签/GP储热式/GP-1000,,
1.08.005.203,标贴类/参数不干胶标贴/HD无水箱/HDE1118-3,,
1.08.005.204,标贴类/警示标贴(英文)/7232/7215/7238/7338/7438/7237/7337/7401/A00版,,
1.08.005.205,标贴类/产品外包装箱标签(英文)/美标/7232/A00版,,
1.08.005.206,标贴类/产品外包装箱标签(英文)/美标/7215/A00版,,
1.08.005.207,标贴类/产品外包装箱标签(英文)/美标/7238/A00版,,
1.08.005.208,标贴类/产品外包装箱标签(英文)/7338,,
1.08.005.209,标贴类/产品外包装箱标签(英文)/,,
1.08.005.210,标贴类/产品外包装箱标签(英文)/7237/A00版,,
1.08.005.211,标贴类/产品外包装箱标签(英文)/,,
1.08.005.212,标贴类/产品外包装箱标签(英文)/美标/7401/A00版,,
1.08.005.213,标贴类/参数不干胶标贴(英文)/美标/7232/A00版,,
1.08.005.214,标贴类/参数不干胶标贴(英文)/7215/A00版,,
1.08.005.215,标贴类/参数不干胶标贴(英文)/美标/7238/A00版,,
1.08.005.216,标贴类/参数不干胶标贴(出口台湾)/美标CEAS7338-0000410C0,,
1.08.005.217,标贴类/参数不干胶标贴(英文)/,,
1.08.005.218,标贴类/参数不干胶标贴(英文)/美标/7237/A00版,,
1.08.005.219,标贴类/参数不干胶标贴(英文)/,,
1.08.005.220,标贴类/参数不干胶标贴(英文)/美标/7401,,
1.08.005.221,标贴类/智能自动除臭标贴(英文)/美标/7232/A00版,,
1.08.005.222,标贴类/产品外包装箱MRP标签(英文)/,,
1.08.005.223,标贴类/条形码标贴/美标/CEAS7302-1100400C0,,
1.08.005.224,标贴类/条形码标贴/美标/CEAS7302-1000400C0,,
1.08.005.225,标贴类/参数不干胶标贴/CEAS7302-1100400C0,,
1.08.005.226,标贴类/参数不干胶标贴/CEAS7302-1000400C0,,
1.08.005.227,标贴类/serial number标贴/美标/CEAS7302-1100400C0(内部打印）,,
1.08.005.228,标贴类/serial number标贴/美标/CEAS7302-1000400C0（内部打印）,,
1.08.005.229,标贴类/产品外包装箱标签/益佳华/B8603/A00版,,
1.08.005.230,标贴类/产品外包装箱标签/益佳华/C8603/A00版,,
1.08.005.231,标贴类/产品外包装箱标签/怡和/BH3-F1D604(F551)/A00版,,
1.08.005.232,标贴类/产品外包装箱标签/TING/无水箱BS-58B,,
1.08.005.234,标贴类/产品外包装箱标签/YING/无水箱BS-58D,,
1.08.005.235,标贴类/产品外包装箱标签/GP/中水箱GP-0720,,
1.08.005.236,标贴类/产品外包装箱标签/GP/中水箱GP-0721,,
1.08.005.237,产品外包装箱标签/GP/无水箱GP-0728/GP-0729,,
1.08.005.238,标贴类/产品外包装箱标签/GP/无水箱GP-0729,,
1.08.005.239,标贴类/产品外包装箱标签/三木春/分体机SMC-X50,,
1.08.005.240,标贴类/产品外包装箱标签/YING分体机/BS-108,,
1.08.005.241,标贴类/增压泵进水方向不干胶,4091,黄萍
1.08.005.242,"标贴类/当水量明显减少时,请清洗过滤器不干胶",4091,黄萍
1.08.005.243,标贴类/serial number标贴(出口)/美标/CEAS7232-0000410F0（内部打印）,,
1.08.005.244,标贴类/serial number标贴(出口)/美标/CEAS7215-0100410P0（内部打印）,,
1.08.005.245,标贴类/serial number标贴(出口)/美标/CEAS7238-0000410P0（内部打印）,,
1.08.005.246,标贴类/serial number标贴(出口)/美标/CEAS7401-1100410P0（内部打印）,,
1.08.005.247,标贴类/产品外包装箱标签/三木春/分体机即热式SMK-Y80,,
1.08.005.248,标贴类/serial number标贴(出口台湾)/美标/CEAS7338-0000410C0(内部打印),,
1.08.005.249,标贴类/serial number标贴(出口台湾)/美标/CEAS7337-0100410C0(内部打印),,
1.08.005.250,标贴类/产品外包装箱标签/怡和/分体机F1M555,,
1.08.005.251,标贴类/产品外包装箱标签/怡和分体机/F1M515,,
1.08.005.252,标贴类/产品外包装箱标签/怡和分体机/F1M525,,
1.08.005.253,标贴类/产品外包装箱标签/怡和分体机/F1M535,,
1.08.005.254,标贴类/参数不干胶标贴/HD分体机即热式/H5101Y,,
1.08.005.255,标贴类/产品外包装箱标签/HD分体机即热式/H5101Y,,
1.08.005.256,标贴类/YH/装饰板胶贴//3M 9448A/白色/87*54*0.2mm/内切71*30mm,4091,黄萍
1.08.005.257,标贴类/RoHS标识,,
1.08.005.258,标贴类/内赠延保卡标签/美标,4091,黄萍
1.08.005.259,标贴类/警示标贴/INAX/CEIX7137-DZBGYP000,,
1.08.005.260,标贴类/产品外包装箱标签/INAX/CEIX7137-DZBGYP000,,
1.08.005.261,标贴类/参数不干胶标贴/INAX/CEIX7137-DZBGYP000,,
1.08.005.262,标贴类/serial number标贴/INAX/CEIX7137-DZBGYP000,,
1.08.005.263,标贴类/警示标贴(台湾110V繁体)/多唯/台湾G51和台湾G61和台湾H70和台湾K81,,
1.08.005.264,标贴类/产品外包装箱标签台湾G61,,
1.08.005.265,标贴类/产品外包装箱标签(台湾G51),,
1.08.005.266,标贴类/产品外包装箱标签(台湾H70),,
1.08.005.267,标贴类/主控板示意图(台湾110V繁体)/多唯/台湾K81,,
1.08.005.268,标贴类/停电冲水不干胶(台湾110V繁体)/多唯/台湾K81,,
1.08.005.269,标贴类/产品外包装箱标签/安华分体机储热式/anK1012,,
1.08.005.270,标贴类/产品外包装箱标签/安华分体机即热式/anK1013,,
1.08.005.271,标贴类/脚触冲水不干胶/怡和(G20定制)/G61,,
1.08.005.272,标贴类/停电冲水不干胶/怡和(G20定制)/G61,,
1.08.005.273,标贴类/落座感应点标贴/怡和(G20定制)/G61,4091,黄萍
1.08.005.274,标贴类/警示标贴(透明)/中性,,
1.08.005.275,标贴类/产品外包装箱标签/怡和储热式/BH3-F1K535,,
1.08.005.276,标贴类/产品外包装箱标签/分体机即热式/AF2061R,,
1.08.005.277,标贴类/产品外包装箱标签/分体机即热式/AF1064R,,
1.08.005.278,标贴类/参数不干胶标贴/HD/HDH1101G-JR,,
1.08.005.279,标贴类/产品外包装箱标签/HD/HDH1101G-JR,,
1.08.005.280,标贴类/DW银灰商标WG500,,
1.08.005.281,标贴类/DW银灰商标WK800,,
1.08.005.282,标贴类/YING单体机纸箱标签BS-58,4091,黄萍
1.08.005.283,标贴类/YING单体机纸箱标签BS-59,4091,黄萍
1.08.005.284,标贴类/YING单体机纸箱标签BS-51L,4091,黄萍
1.08.005.285,标贴类/YING单体机纸箱标签BS-51H,4091,黄萍
1.08.005.286,标贴类/YING单体机纸箱标签BS-50,,
1.08.005.287,标贴类/DW参数不干胶标贴FM100,,
1.08.005.288,标贴类/DW参数不干胶标贴FM300,,
1.08.005.289,标贴类/DW产品外包装箱标签FM100,,
1.08.005.290,标贴类/DW产品外包装箱标签FM300,,
1.08.005.291,标贴类/安华产品外包装箱标签aB13303(内部打印),,
1.08.005.292,标贴类/产品外包装箱标签(台湾K81),,
1.08.005.293,标贴类/铭牌/KARAT/24999T-WK,,
1.08.005.294,标贴类/铭牌/KARAT/25059T-WK,,
1.08.005.295,标贴类/产品外包装箱标签/KARAT/24999T-WK,4091,黄萍
1.08.005.296,标贴类/产品外包装箱标签/KARAT/25059T-WK,4091,黄萍
1.08.005.297,标贴类/温馨提示标贴/KARAT/24999T-WK和25059T-WK,,
1.08.005.298,标贴类/名义用水量(小标贴),,
1.08.005.299,标贴类/唛头/nk/100172985,,
1.08.005.300,标贴类/警示/nk/100172985,,
1.08.005.301,标贴类/主控板插座示意图/nk/100172985,,
1.08.005.302,标贴类/参数不干胶标贴/多唯/FM200,,
1.08.005.303,标贴类/产品外包装箱标签/多唯/FM200,,
1.08.005.304,3M泡沫棉胶/30*50*1,,
1.08.005.305,标贴类/产品外包装箱标签/HD/HDH1002TW,,
1.08.005.306,产品外包装箱标签/HD/HDE5001T,,
1.08.005.307,NK封口胶贴100*80,,
1.08.005.308,标贴类/合格证标贴(陶瓷)/安华卫浴无水箱/aB13303,,
1.08.005.309,标贴类/安装使用注意事项(陶瓷))/安华卫浴无水箱/aB13303,,
1.08.005.310,标贴类/停电冲水标贴/怡和无水箱/T60,,
1.08.005.311,产品外包装箱标签/HD/HDH2002TY,,
1.08.005.312,产品外包装箱标签/AMPM/CIT8607FS,,
1.08.005.313,产品外包装箱标签/AMPM/CIT8607SC,,
1.08.005.314,产品外包装箱标签/AMPM/CIT8608FS,,
1.08.005.315,产品外包装箱标签/MOEN/SW1251C,,
1.08.005.316,产品外包装箱标签/MOEN/SW1251D,,
1.08.005.317,产品外包装箱标签/MOEN/SW1241C,,
1.08.005.318,产品外包装箱标签/MOEN/SW1241D,,
1.08.005.319,产品外包装箱标签/MOEN/SW1231C,,
1.08.005.320,产品外包装箱标签/MOEN/SW1231D,,
1.08.005.321,产品外包装箱标签/MOEN/SW1261D,,
1.08.005.322,产品外包装箱标签/MOEN/SW2221,,
1.08.005.323,产品外包装箱标签/MOEN/SW2211,,
1.08.005.324,产品外包装箱标签/MOEN/SW2202,,
1.08.005.325,产品外包装箱标签/MOEN/SW2201,,
1.08.005.326,产品外包装箱标签/多唯K500(即热式),,
1.08.005.327,铭牌/美标分体机/7501,4091,黄萍
1.08.005.328,铭牌/美标分体机/7601,4091,黄萍
1.08.005.329,铭牌/美标分体机/7502,,
1.08.005.330,铭牌/美标分体机/7602,,
1.08.005.331,产品外包装箱标签/美标分体机/7501,4091,黄萍
1.08.005.332,产品外包装箱标签/美标分体机/7601,4091,黄萍
1.08.005.333,产品外包装箱标签/美标分体机/7502,4091,黄萍
1.08.005.334,产品外包装箱标签/美标分体机/7602,,
1.08.005.335,serial number标贴/美标分体机/7501,,
1.08.005.336,serial number标贴/美标分体机/7601,,
1.08.005.337,serial number标贴/美标分体机/7502,,
1.08.005.338,serial number标贴/美标分体机/7602,,
